test_id,max_num_candidates,max depth,nl_utterance,target_formula,initial_user_waiting,initial_candidates_generation_time,candidates_generation_solving_time,num_initial_candidates,num_attempts_candidates_generation,num_questions_asked,average_question_waiting,average_disambiguation_duration,num_disambiguations,formula_is_found,result_formula,TOP1,TOP3,TOP5
task8.json540,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.290305,0.9119252419914119,0.18018789400230162,5,7,4,0.5792705,0.6099612212528882,4,False,"before(at_2_3,at_5_4)",False,False,False
task8.json541,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.246318,0.8746197499858681,0.17521666899847332,5,6,1,0.039367,0.2964331080002012,1,False,eventually(at_5_4),False,False,False
task8.json542,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.317195,0.9402884009905392,0.20807240901922341,4,7,3,0.28034033333333336,0.3413036556739826,3,False,"before(at_3_3,at_5_4)",False,False,False
task8.json560,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.753666,2.367764926995733,0.46071579497947823,5,6,2,0.654349,0.766597201996774,2,False,"before(at_0_3,at_5_4)",False,False,False
task8.json561,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.718864,2.340659224006231,0.4412487839872483,5,6,1,0.039184,0.3024790629860945,1,False,eventually(at_5_4),False,False,False
task8.json562,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.761459,2.389455493001151,0.48399006901308894,5,6,3,0.6869,0.745048337004846,3,False,"before(at_2_3,at_5_4)",False,False,False
task9.json340,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",7.673554,7.310452606994659,0.6148771350126481,3,3,2,0.207767,0.31615395799599355,2,False,"before(at_7_4,pick_one_x_triangle_item_at_10_8)",False,False,False
task9.json341,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",7.600151,7.210045581989107,0.5498600559949409,3,3,1,0.031061,0.31615343599696644,1,False,eventually(pick_every_green_x_item_at_10_8),False,False,False
task9.json342,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",7.73938,7.304001590993721,0.5659432469983585,3,3,2,1.7328355,1.877349027497985,2,False,"before(at_7_4,pick_one_green_x_item_at_10_8)",False,False,False
task9.json360,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",20.010762,19.619757717999164,1.9434952209849143,3,3,2,1.6782229999999998,1.8019136209986755,2,False,"before(at_7_4,pick_every_green_triangle_item_at_10_8)",False,False,False
task9.json361,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",19.219062,18.81180514699372,1.3823009859916056,3,3,1,0.034197,0.3338913739862619,1,False,"before(at_7_4,pick_one_green_x_item_at_10_8)",False,False,False
task9.json362,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",25.596063,21.020677372987848,2.9353805020073196,3,3,2,1.8441070000000002,4.059032668490545,2,False,"before(at_7_4,before(at_10_8,pick_every_green_x_item_at_10_8))",False,False,False
task9.json540,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",8.89895,8.50202686600096,1.0808075679815374,5,5,3,1.4834170000000002,1.5467299033334712,3,False,"before(at_7_4,pick_every_green_x_item_at_10_8)",False,False,False
task9.json541,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",8.50313,8.09662635299901,0.9151477019913727,5,5,3,1.2670543333333335,1.3326383433353233,3,False,"before(at_7_4,pick_every_green_triangle_item_at_10_8)",False,False,False
task9.json542,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",8.794358,8.43834403299843,1.2446450030256528,5,5,4,1.15998675,1.1808934342516295,4,False,"before(at_7_4,pick_one_green_x_item_at_10_8)",False,False,False
task9.json560,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",24.007642,23.618258484988473,4.486928835976869,5,6,3,2.3458756666666667,2.4002171956623592,3,False,"before(at_7_4,before(at_10_8,pick_every_green_triangle_item_at_10_8))",False,False,False
task9.json561,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",22.522513,22.154062322995742,3.4840007719758432,5,6,2,0.213586,0.31296102400665404,2,False,"before(at_7_4,pick_every_green_triangle_item_at_10_8)",False,False,False
task9.json562,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",21.973636,21.558206581001286,2.755974133993732,5,5,2,1.7287605,1.856905740503862,2,False,"before(at_7_4,before(at_10_8,pick_one_x_triangle_item_at_10_8))",False,False,False
