test_id,max_num_candidates,max depth,nl_utterance,target_formula,initial_user_waiting,initial_candidates_generation_time,candidates_generation_solving_time,num_initial_candidates,num_attempts_candidates_generation,num_questions_asked,average_question_waiting,average_disambiguation_duration,num_disambiguations,formula_is_found,result_formula,TOP1,TOP3,TOP5
task8.json342,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.445185,0.9248321209997812,0.16392144900146377,2,5,1,0.027264,1.2542504829998506,1,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json360,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.041635,2.5253093580004133,0.4810803320015111,2,5,1,0.025641,1.248897272999784,1,True,"until(neg(at_dry),at_5_4)",True,True,True
task8.json361,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.716327,2.20320346599965,0.3031360599998152,3,3,2,0.6572445,1.2474368649995995,2,True,"until(neg(at_dry),at_5_4)",True,True,True
task8.json362,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.088531,2.5666863720007314,0.5410348280001926,3,5,2,0.6614559999999999,1.2567543069999374,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json540,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.593423,1.0722558809993643,0.24252319400056876,4,7,2,0.6612855000000001,1.253415188999952,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json541,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.594157,1.0757153350004955,0.24540309800067917,3,7,2,0.656307,1.2505674560002262,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json542,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.604573,1.0888027849996433,0.26552400200125703,4,7,2,0.6610465,1.2488564345003397,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json560,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.296764,2.7831692019999537,0.6633691579991137,3,7,2,0.6588919999999999,1.2491649184999005,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json561,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.338954,2.8242807470005573,0.698341822002476,4,7,2,0.659294,1.2481517275000442,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json562,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.328576,2.810370938000233,0.686095830999875,3,7,2,0.6578965,1.2509796640001696,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task9.json340,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",14.27324,13.697990080000636,1.6213438889990357,3,4,2,1.4418355,1.5687210090004555,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json341,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",13.200976,12.680466517999776,1.0197516529997301,3,3,2,0.1930355,0.2902037785001994,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json342,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",16.872988,13.626485581999987,1.5062403950005319,3,4,1,0.033419,2.9902695809996658,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json360,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",37.193623,36.61903303799954,4.16914026699942,3,3,1,15.790096,8.030433855999945,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json361,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",74.59415,39.983471606999956,6.609209457999896,1,4,,,,,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json362,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",53.623461,36.27832924099948,3.7744069020000097,2,3,1,0.02641,17.088143808000495,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json540,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",15.663711,15.144800301000032,2.4397898129991518,5,6,3,1.3522229999999997,1.3887259846669622,3,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json541,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",15.782967,15.259801829000025,2.5679387919990404,5,6,3,1.1679826666666666,1.2069909126666971,3,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json542,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",16.521854,15.94192271799966,2.862872721999338,4,7,2,1.3704555,1.4935437744998126,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json560,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",47.286388,46.7554984160015,12.466548856000372,4,7,2,8.453272499999999,5.690711990000636,3,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,False,True
task9.json561,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",79.074023,46.36173501200028,11.717322361000697,2,7,1,0.026075,32.45581896400108,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json562,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",45.358798,44.79961967699819,10.33430788700025,4,7,1,17.588681,8.918542856000386,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
