test_id,max_num_candidates,max depth,nl_utterance,target_formula,initial_user_waiting,initial_candidates_generation_time,candidates_generation_solving_time,num_initial_candidates,num_attempts_candidates_generation,num_questions_asked,average_question_waiting,average_disambiguation_duration,num_disambiguations,formula_is_found,result_formula,TOP1,TOP3,TOP5
task8.json342,3,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.069675,0.6862993199997618,0.08387368200055789,3,3,2,0.7741574999999999,0.8953024429999914,2,False,"before(neg(at_dry),at_5_4)",False,False,False
task8.json360,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.428746,2.0469010380002146,0.2385939069995402,3,3,1,0.031745,1.306155070999921,1,False,eventually(at_5_4),False,False,False
task8.json361,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.444479,2.052673481000056,0.22323825900002703,3,3,2,0.6928584999999999,1.3167671975002122,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json362,3,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.568322,2.18766193700003,0.30769164100001944,3,4,2,0.6884625,1.306159450999985,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json540,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.207447,0.825777711000228,0.14269373500019356,5,5,4,1.1394995,1.1737311604999832,4,True,"until(neg(at_dry),at_5_4)",False,False,True
task8.json541,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",1.283681,0.8913468630003081,0.17497201900005166,5,6,1,0.035563,0.31644223600005716,1,False,eventually(at_5_4),False,False,False
task8.json542,5,4,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",2.397446,1.0132943910002723,0.21904797300021528,3,7,2,0.6873144999999999,1.3111658830000579,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json560,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",4.049527,2.6612868910001453,0.6360839169997234,4,7,2,0.6885979999999999,1.3109973549999268,2,True,"until(neg(at_dry),at_5_4)",False,True,True
task8.json561,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.727214,2.337561625000035,0.4201983099997051,5,5,4,1.1065055,1.3920148032499355,4,True,"until(neg(at_dry),at_5_4)",False,False,True
task8.json562,5,6,"reach [5,4] by only by going through the water","until(neg(at_dry),at_5_4)",3.00685,2.629161968000062,0.6140100859993254,4,7,2,0.6879244999999999,0.8026925149999897,2,True,"until(neg(at_dry),at_5_4)",False,False,True
task9.json340,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",7.856508,7.46293804600009,0.6901394480000818,3,3,1,0.033794,0.31963276300029975,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json341,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",8.510406,8.103638825999951,0.9189116640000066,3,4,1,0.031012,0.33261533499990037,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json342,3,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",8.391252,8.000435966999703,0.813124324999535,3,4,1,0.033314,0.3168195329999435,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json360,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",39.051221,20.667209795999952,2.237645292999332,2,3,1,0.028699,18.309952950000024,1,False,"before(at_7_4,before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8))",False,False,False
task9.json361,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",20.386914,19.974876377999863,1.799283591999938,3,3,1,0.034862,0.3381231109997316,1,False,"before(at_7_4,before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8))",False,False,False
task9.json362,3,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",20.711811,20.27037228900008,1.9707614060002925,3,3,1,17.06768,8.693992683500028,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json540,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",9.592793,9.201532701999895,1.2620575119990463,5,6,2,1.5675925,1.683172835500045,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json541,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",9.646215,9.257746279999992,1.3352411229980135,5,6,2,1.6207955,1.7344074704997183,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
task9.json542,5,4,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",10.092571,9.712735650000468,1.6114292600004774,5,7,2,1.503703,1.613305754999601,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json560,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",42.944936,25.99710333999974,5.923385801000222,3,7,1,0.03265,16.873906540999997,1,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",True,True,True
task9.json561,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",21.684433,21.343358511000588,2.4694993299999624,5,5,3,0.27951699999999996,0.31905730133318383,3,False,"before(at_7_4,before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8))",False,False,False
task9.json562,5,6,"first get one red item from [7,4] and afterwards one green item from [10,8]","before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",23.147935,22.771892077999837,3.5257649969998965,5,6,2,8.4450695,8.549945543000376,2,True,"before(pick_one_red_x_item_at_7_4,pick_one_green_x_item_at_10_8)",False,True,True
